ID,species,centroid_size_left,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22,Comp23,Comp24,Comp25,Comp26,Comp27,Comp28,Comp29,Comp30,Comp31,Comp32,Comp33,Comp34,Comp35,Comp36,Comp37,Comp38,Comp39,Comp40,Comp41,Comp42,Comp43,Comp44,Comp45,Comp46,Comp47,Comp48,Comp49,Comp50,Comp51,Comp52,Comp53,Comp54,Comp55,Comp56,Comp57,Comp58,Comp59,Comp60,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,Cutwindow_length_left,Sut1_length_left,Sut2_length_left,Sut3_length_left,Sut4_length_left,Sut5_length_left,Sut6_length_left,Arc1_width_left,Arc2_width_left,Arc3_width_left,Arc4_width_left,Arc5_width_left,Leftface_length,noncut_edge_length,Intersect_to_top_dist_left,dist_arc2_arc3_left,dist_arc3_arc4_left,dist_arc4_arc5_left,Leftface_height1,Leftface_height2,Leftface_height3,Leftface_height4,Leftface_height5,Leftface_height6,Leftface_height7
LBX001V18,LBX,1.846569413,0.017937577,-0.002680001,0.012412117,-0.010174422,-0.007081878,-0.006894229,-0.002048564,0.00179105,0.000630759,-0.010596482,-0.000161845,-0.000405811,0.002291042,0.006982312,-0.002038625,-0.000481189,-0.000829195,-0.001859865,-0.00455254,-0.000628653,-0.00215337,0.00570428,0.001618104,0.004069191,-0.002714265,0.002937399,-0.003413269,0.002983559,-0.001646616,-0.00112489,0.004211774,0.001329866,0.002302371,0.000113131,-0.002081775,-0.000929355,0.000567395,0.000501467,0.000744872,0.000431891,-0.004090646,-3.10E-05,0.002121761,0.000581759,-0.000125006,0.000306764,-0.000280985,-0.000654413,3.21E-05,0.000453114,-2.67E-05,0.000195882,-0.000276291,0.000616796,0.000274862,-0.00066341,-0.000330442,0.001191207,0.000270424,-0.000224129,2.671,1.0065,2.7078,1.258,2.5467,1.3357,2.2886,1.3112,2.1516,1.3177,2.0383,1.3328,1.9272,1.3479,1.8484,1.3533,1.7718,1.363,1.6981,1.3666,1.6052,1.322,1.5264,1.2508,1.4569,1.1748,2.1645,1.1505,2.0901,1.2109,2.02,1.2087,1.9757,1.253,1.9207,1.2335,1.8866,1.2857,1.8236,1.2557,1.8042,1.2999,1.7422,1.2708,1.7249,1.3118,1.6769,1.2271,2.3774,1.0466,2.3745,0.9862,2.1609,1.0861,2.0185,1.1278,1.9164,1.1483,1.8177,1.1597,1.7384,1.1656,1.6731,1.1694,0.493580105,0.203040144,0.123241592,0.101423863,0.074277857,0.06931955,0.069433781,0.13715411,0.114301794,0.112121452,0.078984809,0.077211722,1.225709468,0.308163398,1.68E-05,0.102350037,0.099605472,0.082788707,0.217307731,0.217557556,0.217737204,0.221133127,0.231900022,0.25879973,1.096018107
LBX001V27,LBX,1.860110423,0.032217783,0.003432132,0.016155707,-0.010215491,-0.006704581,-0.003082424,0.009419498,-0.001468348,-0.009742695,0.003062771,-0.002864045,0.001989275,0.001122783,-0.006184706,-0.000488062,-0.004263779,-0.003814986,-0.000762338,0.00031284,0.004455774,-0.002119348,0.004911018,-6.02E-05,0.001868461,0.00170485,-0.002168457,0.00142917,0.001367036,0.001914285,-0.001936673,-0.000965207,0.001944967,0.000507208,-0.001186986,-0.000209067,-0.001825627,-0.00119858,0.003210663,0.000872027,0.002374274,0.002343358,0.000402761,0.000870381,0.000440917,-0.000391792,-0.000955911,0.001886385,0.00011577,-0.001398103,-0.000521438,-0.000560692,0.000396459,0.000966805,-0.001060938,0.000402374,2.49E-06,0.000763742,0.000590365,-0.000308372,-0.000749041,2.6748,1.0609,2.678,1.3069,2.5216,1.3846,2.2914,1.3486,2.1455,1.3558,2.0225,1.3709,1.9117,1.381,1.8215,1.3871,1.7438,1.3993,1.6654,1.4079,1.5777,1.3619,1.5097,1.2853,1.4428,1.2033,2.1397,1.1775,2.0761,1.24,2.007,1.226,1.9671,1.281,1.8991,1.2659,1.8765,1.3166,1.8085,1.2843,1.7848,1.3296,1.7309,1.2972,1.6985,1.3296,1.6586,1.2638,2.3554,1.0631,2.3554,1.0092,2.139,1.1106,2.0038,1.1553,1.8943,1.1775,1.8058,1.1877,1.7229,1.1929,1.6568,1.1969,0.488778989,0.228665914,0.135003704,0.1055991,0.073392098,0.068213928,0.083127492,0.146077548,0.123923404,0.111259382,0.090406029,0.078651955,1.240202306,0.302344042,0,0.115040949,0.092449554,0.078664922,0.22030606,0.217797153,0.220408031,0.232031894,0.245518105,0.282612385,1.040854361
LBX001V29,LBX,1.728016947,0.034888199,0.019178783,0.016225683,-0.00096775,-0.001702486,0.011784072,0.007928601,-0.011151386,0.006903149,-0.001903664,-0.002341877,-0.0015286,0.000656304,0.010872541,-0.006861647,0.003044996,0.005098237,0.00522921,0.000272028,-0.008368551,7.29E-05,0.00396411,-0.003662608,0.000362251,-0.004533503,0.003311438,0.003539158,-0.001864831,0.0035373,4.47E-05,-0.000849734,0.001728027,0.001865671,-9.42E-05,0.001083213,-0.001581223,0.003189176,-0.000229719,-0.000886053,0.000728566,-0.00066645,0.000443163,0.000209343,0.000827472,0.00050175,0.000849598,0.000221513,0.002093615,0.001081483,0.000188922,-0.00024546,0.000460155,-0.000646252,-0.000376666,0.000321496,4.89E-05,-0.000327757,-0.000174336,-0.000725342,-4.89E-05,2.6084,0.9903,2.6597,1.2077,2.4687,1.2997,2.2896,1.2789,2.1613,1.2843,2.0437,1.2853,1.9297,1.3004,1.8463,1.3091,1.7693,1.3213,1.6953,1.327,1.6169,1.2846,1.5428,1.2084,1.4773,1.1386,2.1426,1.1142,2.0771,1.1731,2.0203,1.1638,1.9736,1.2084,1.9132,1.1951,1.8797,1.2368,1.8189,1.2156,1.8168,1.2695,1.7492,1.2282,1.7389,1.281,1.6855,1.2001,2.3213,1.0113,2.3204,0.9628,2.1411,1.0534,2.0192,1.0919,1.9115,1.1149,1.8161,1.1251,1.7476,1.13,1.6834,1.1332,0.465101301,0.220760255,0.139481468,0.10405585,0.080900927,0.049380259,0.050480194,0.12841359,0.117604252,0.114995696,0.083852549,0.077960503,1.140780478,0.288129415,1.62E-06,0.111580016,0.096502539,0.070829725,0.206785928,0.204495721,0.208890043,0.215668727,0.239186475,0.27000463,1.074862828
LBX001V30,LBX,1.759157791,0.018319183,0.047319014,-0.016076929,-0.021524384,-0.000318487,-0.00300978,0.011119202,0.013969765,-0.002939488,-0.002321803,0.005023973,0.003266461,-0.000297807,0.005811493,0.003507706,0.001435309,0.001138223,0.00304518,-0.00025129,0.000340107,0.004671763,0.000336125,0.000452724,-0.00509342,0.002208297,-0.002717251,0.000896731,-0.004122175,0.0033542,0.002089942,-0.001079814,0.00163543,-0.001857173,0.003265558,0.001033378,0.001239843,-0.000660826,-0.000894438,-0.000231201,0.001861579,-0.000703888,-0.000379628,0.001385373,-0.001584889,-0.000383124,0.000281253,-0.000424725,0.000989026,0.000852708,0.000376894,0.000830667,0.00113821,0.000257455,-0.000220736,0.000298504,0.000523435,-0.000143811,-0.000310565,-0.000292345,-0.000148547,2.6106,1.0151,2.6762,1.2267,2.5611,1.3001,2.3047,1.2648,2.1677,1.267,2.0415,1.2778,1.9304,1.2929,1.856,1.2972,1.7952,1.3145,1.7044,1.3252,1.6149,1.2934,1.5329,1.2217,1.4563,1.1456,2.1455,1.1088,2.075,1.1613,2.0221,1.1505,1.9746,1.2044,1.9153,1.185,1.8862,1.2314,1.8258,1.2033,1.8204,1.2573,1.7589,1.2163,1.7438,1.2681,1.6877,1.2023,2.313,1.0182,2.3116,0.9657,2.1413,1.0399,2.0174,1.08,1.911,1.1037,1.8189,1.1188,1.7535,1.1282,1.6837,1.1361,0.467250564,0.222891543,0.140590825,0.099313494,0.075735659,0.053473077,0.069245361,0.137017663,0.126661281,0.112121452,0.074524157,0.063213369,1.161653451,0.306283806,3.92E-06,0.112234086,0.091351738,0.068151376,0.210377779,0.19765437,0.206743948,0.217580008,0.239914756,0.277992032,1.065342954
LBX001V31,LBX,1.828272788,0.008120115,0.014720128,0.012777875,-0.013549915,0.0064692,-0.009067452,0.007982164,0.002179222,0.007582933,-0.011294929,-0.005907422,0.00640654,0.007061392,-0.00699939,0.000143708,0.001892249,0.000158324,-0.003921514,-0.004544375,-0.004119146,-0.004602875,0.005050711,0.002129555,-0.006746736,0.002896954,0.001727182,-0.001159405,-0.001072222,0.004545102,-0.000226813,-0.003674426,-0.000523621,-0.002585618,0.002171588,-0.003128369,-0.000207253,-0.000972934,0.000436825,0.000903563,-0.000519781,-0.000575576,0.000497436,-0.001952702,0.001330889,0.000235536,-0.001796787,-0.001387047,7.50E-05,-0.000506821,-0.000166171,3.22E-05,-6.54E-06,-0.000316517,-0.000360764,-1.68E-05,-0.000919153,-0.000562763,-0.000364126,-0.000894387,8.95E-05,2.6224,1.1046,2.6413,1.3263,2.4881,1.4094,2.2249,1.3813,2.0987,1.3932,1.9639,1.4018,1.8608,1.4094,1.7961,1.4153,1.7163,1.432,1.6446,1.4407,1.5437,1.3873,1.4595,1.2961,1.4018,1.2249,2.103,1.2195,2.0167,1.2738,1.9577,1.2681,1.9146,1.3213,1.8495,1.302,1.824,1.3515,1.7578,1.3198,1.742,1.3659,1.6818,1.3269,1.6643,1.3587,1.6197,1.2968,2.2843,1.1257,2.2828,1.071,2.0998,1.1489,1.9547,1.1904,1.8459,1.2116,1.7553,1.2184,1.6798,1.2242,1.616,1.2265,0.489442724,0.202580478,0.144845987,0.094396716,0.068605029,0.073260972,0.089871519,0.126759812,0.135074054,0.103379737,0.064968454,0.081528707,1.226513942,0.324840699,4.50E-06,0.113386287,0.093411616,0.076330924,0.228670811,0.223707175,0.218200023,0.223830382,0.248724426,0.263931374,0.936665426
LBX002V02,LBX,1.871925893,0.006269785,0.011322132,-0.017655237,-0.025999206,0.000358802,-0.008656031,-0.005887248,0.005200084,6.70E-05,0.00620935,-0.006138148,-0.001455968,0.000807579,-0.001381844,0.001855047,-0.001529117,-0.003739778,0.000543575,-0.003707755,0.003131385,-0.002474963,0.00443658,0.003662558,-0.002413358,0.001647127,-0.001640045,-0.000465047,-0.001776106,0.005531256,0.002551167,-0.003333438,-0.0035992,-0.00237651,-0.000102568,0.000540553,-0.002965123,0.001213417,-0.000532568,0.00071609,3.83E-06,-0.002187969,-0.000627839,0.001211115,-0.00053224,-0.00060602,-0.000917732,0.000159839,0.001163616,-0.000481091,-0.000972393,0.001891153,-0.000537838,0.000373316,-7.01E-05,0.000210944,-0.000214315,0.000139581,4.19E-05,0.000425082,-0.000405344,2.6095,1.1143,2.6622,1.3065,2.5493,1.3857,2.2584,1.3646,2.1073,1.3684,1.9775,1.3817,1.8689,1.4011,1.7941,1.4126,1.7125,1.4313,1.6413,1.4349,1.5448,1.391,1.4644,1.3155,1.3954,1.2335,2.1063,1.2109,2.0264,1.2778,1.9649,1.2638,1.925,1.3177,1.8614,1.2972,1.842,1.3544,1.7679,1.3123,1.7531,1.3648,1.692,1.3256,1.6715,1.3662,1.6133,1.3004,2.3177,1.1106,2.3166,1.0431,2.1052,1.1303,1.9601,1.1791,1.856,1.2026,1.7638,1.2163,1.6882,1.2228,1.6106,1.2282,0.50105813,0.216236213,0.121462628,0.082778318,0.053893413,0.062974916,0.076935103,0.151147775,0.130479615,0.110319173,0.075678861,0.083715291,1.219937478,0.317850232,2.42E-06,0.108755735,0.094711457,0.077056473,0.227229444,0.217345002,0.212595978,0.216423335,0.239796435,0.279940583,0.991942322
LBX002V04,LBX,1.785218781,0.036936199,0.029169825,0.001400303,-0.005514751,0.012279749,0.00460256,-0.008269282,0.011126468,-0.006789784,-0.004709051,-0.013136329,-0.007701071,0.007614167,-0.000728924,-0.008718239,-0.000647211,0.000562106,0.003803236,-0.002402632,-0.00354426,-0.000783392,0.005704714,0.002861874,0.003077201,-0.001604011,-0.002157225,0.004884226,0.003395894,-0.003586683,0.000859515,-0.000352139,-0.004806082,-0.000436685,2.95E-05,-0.001900084,0.000273059,-0.002847862,-0.001486103,0.000202334,-0.001162728,0.000502896,0.001064424,0.00143501,-0.000593744,0.00163322,9.06E-05,-0.000462065,-0.000112708,-3.48E-05,-0.001094087,-4.11E-05,0.000219628,0.00057818,0.000934593,-0.000494533,0.00064145,-0.000385119,-0.000268713,0.000179052,0.000671369,2.6321,1.0356,2.6683,1.2314,2.5356,1.3209,2.3019,1.3037,2.176,1.3087,2.0502,1.3224,1.9455,1.335,1.8668,1.3328,1.7869,1.3425,1.7168,1.3511,1.6025,1.3076,1.5234,1.2307,1.4507,1.1401,2.1645,1.1289,2.0976,1.1861,2.0361,1.1796,1.9898,1.226,1.9283,1.2098,1.9024,1.2594,1.8387,1.2282,1.8258,1.2767,1.7654,1.2335,1.7535,1.295,1.6924,1.2023,2.3544,1.0221,2.3544,0.9746,2.1609,1.0649,2.0318,1.1037,1.9239,1.1239,1.8319,1.135,1.7643,1.1397,1.6917,1.1408,0.477771881,0.222337131,0.145524294,0.113759044,0.087022813,0.069485322,0.058067289,0.125999246,0.126543787,0.105455441,0.078730744,0.080486645,1.186012736,0.339603018,0,0.111950346,0.091469776,0.07349136,0.223037956,0.218618069,0.230010782,0.23527418,0.25063647,0.277320104,1.089975202
LBX004V01,LBX,1.883625313,0.007071939,0.01987119,-0.010136235,-0.018788671,-0.014002183,0.003410871,-0.004344226,0.000526089,-0.005895801,0.001975246,0.009450718,0.00340261,0.002143697,0.00579943,0.001521239,0.004330918,-0.000504689,0.00728357,-0.00068284,-0.003033061,0.00385832,-0.001579161,-0.000204396,0.001759344,0.000518157,-0.00021835,-0.000169639,0.000279503,0.000984825,-0.002943041,0.001582531,-0.002069673,-0.000210269,0.001887739,0.001670617,-0.001164489,0.00297346,-0.000147019,-0.00016193,-0.001776255,-0.001072209,0.000350098,0.000209427,-0.000585325,0.000861795,0.000441872,-0.00024586,0.000450128,-0.000334512,-0.000949665,0.000118914,8.37E-06,-0.000629979,-0.000267749,0.001030809,-0.00124058,-0.000647942,0.000855258,-0.000410616,0.000467762,2.6472,1,2.7233,1.2379,2.5928,1.3112,2.322,1.2835,2.1645,1.2857,2.0257,1.2965,1.9153,1.308,1.8306,1.315,1.7481,1.3258,1.6742,1.3263,1.5888,1.2821,1.5147,1.2131,1.4435,1.1419,2.1555,1.1199,2.0836,1.176,2.0218,1.1659,1.97,1.212,1.9085,1.1947,1.8761,1.2472,1.8121,1.2149,1.797,1.2695,1.7309,1.2242,1.7165,1.2767,1.6597,1.1947,2.3612,1.0156,2.3612,0.9574,2.153,1.0527,2.0192,1.0926,1.9002,1.117,1.808,1.1241,1.726,1.1321,1.6543,1.1348,0.50141069,0.233424956,0.136304439,0.101206423,0.072341413,0.056561559,0.058389811,0.157515364,0.139219539,0.110997342,0.084988764,0.083203906,1.212035189,0.295340228,0,0.11690308,0.098493655,0.081730839,0.212789661,0.210697817,0.212914302,0.219021688,0.241660299,0.286058805,1.108004711
LBX005V01,LBX,1.90831288,0.032767633,0.00926393,0.005815249,-0.011232691,-0.010402672,0.005312968,-0.01158493,-0.012823702,-0.003995488,0.00153597,-0.001415367,-0.003025355,0.005617437,-0.000454023,0.00694047,-0.00413812,-0.00307062,0.001332005,0.002535794,0.00130662,-0.004543498,-0.00086614,-0.00086429,-0.001329775,0.005745137,0.000743728,0.00234127,0.002487252,-0.001165459,-0.004051354,0.000689387,0.000943097,-0.000327859,0.001596768,-0.003138082,-0.000837326,0.001135348,0.001675851,-0.000862473,-0.000956806,0.001769326,-6.81E-05,0.000764154,0.001096527,-0.001037834,-0.001244617,0.000344218,0.000586986,0.000259355,1.53E-05,-0.00075139,-0.000783163,0.000163713,0.000686098,-0.000914493,-0.000944931,0.001138603,-0.00014743,-0.000704004,-0.000812262,2.6758,0.9725,2.7006,1.2174,2.555,1.2961,2.3403,1.272,2.1785,1.2828,2.0333,1.2986,1.9142,1.3058,1.8333,1.3123,1.7481,1.3242,1.6791,1.3317,1.5852,1.2869,1.5081,1.2136,1.432,1.1332,2.1634,1.1063,2.0955,1.1645,2.0264,1.158,1.9714,1.2152,1.9088,1.198,1.884,1.2519,1.8172,1.2131,1.802,1.2756,1.7287,1.2249,1.706,1.2616,1.6553,1.1893,2.3842,0.9865,2.3835,0.934,2.1643,1.0396,2.0236,1.0778,1.9056,1.1041,1.8159,1.1138,1.7258,1.1181,1.6519,1.1212,0.514834546,0.242384199,0.144512595,0.103861302,0.061783898,0.048234635,0.075439844,0.162160044,0.146057112,0.119317434,0.081160705,0.086027031,1.254138322,0.316955297,9.80E-07,0.124216585,0.092836254,0.089283201,0.224640691,0.221968218,0.215700927,0.232674752,0.256941647,0.291523172,1.146104345
LBX005V02,LBX,1.865125175,0.029721201,-0.010100366,0.004398235,-0.001327104,0.02138309,0.005966312,-0.014973515,0.015500033,-0.00310568,0.000244724,-0.003741448,-0.002652657,0.002922915,-0.008067392,-0.002384644,-0.001472316,0.004719328,0.001492527,-0.002853788,-0.005606249,-0.005753751,0.001309353,-0.000487595,-0.001009611,-0.001333242,0.003038773,0.001038301,-0.004356168,0.000593191,-0.002317667,-0.002229489,-0.000665259,0.001533417,-0.001475142,0.000526847,-0.000710613,-0.001956071,-0.000886185,-0.001645234,-0.002768331,0.000321065,-0.001283881,-0.000980236,-7.19E-05,-0.00094357,0.000160127,0.000399528,-0.000231795,0.001032057,-0.001805212,8.73E-05,-0.000134865,-0.000481581,0.000145682,0.000590838,-0.000259209,-7.17E-05,-4.95E-05,0.00027933,0.000317532,2.6505,0.9817,2.6672,1.1548,2.5367,1.2972,2.2623,1.2706,2.1465,1.2835,2.0063,1.2972,1.8984,1.3069,1.8218,1.3188,1.7499,1.336,1.6769,1.3409,1.5685,1.301,1.4898,1.2152,1.4256,1.1354,2.157,1.0965,2.0717,1.1634,2.0124,1.1613,1.9631,1.2048,1.9035,1.1936,1.87,1.2379,1.8089,1.2145,1.7956,1.267,1.7287,1.2256,1.7172,1.2735,1.6537,1.1936,2.3608,0.9779,2.3603,0.9207,2.1566,1.0293,2.0095,1.0827,1.8981,1.1081,1.8047,1.1224,1.7255,1.13,1.6518,1.1335,0.512581018,0.203467196,0.141488692,0.102,0.074616084,0.058048945,0.070537508,0.116516308,0.140867775,0.108335128,0.077518836,0.073928682,1.234505448,0.324625846,5.00E-07,0.113589172,0.096881216,0.080964498,0.2250108,0.211941336,0.206929795,0.217867047,0.243083607,0.263435343,1.127800452
LBX005V03,LBX,1.858583073,0.031623794,-0.000889406,0.020755522,0.005150074,-0.004529716,0.002166685,-0.01642001,-0.000308032,-0.003806825,-0.002820075,0.009978327,-0.003764288,0.005811077,0.001420378,-0.001657145,-0.002111947,5.49E-05,0.000273894,0.0053993,-0.00189835,-0.002790327,0.00543331,0.004522547,-0.002475135,0.00046774,0.003274363,-0.000823933,-0.001223764,-0.001479202,-0.002315603,-0.001070276,-0.003367613,-0.000315443,0.00159344,-0.000100078,0.001003478,0.001119596,0.000661156,-0.000384347,0.000489312,0.001599303,-0.001623221,-0.000207728,0.000657435,-0.000199557,0.00171362,-0.001031159,-2.44E-05,-0.000759805,0.00076347,-0.000155709,0.000733803,-0.001545708,-0.000402198,-0.000320987,-0.000933017,-0.00015031,-0.000639125,0.000742098,-4.68E-05,2.6483,0.9493,2.6791,1.2023,2.5194,1.3091,2.2954,1.2785,2.148,1.29,2.0077,1.3001,1.9024,1.3091,1.8344,1.3145,1.7535,1.3242,1.6787,1.3321,1.5881,1.2846,1.5097,1.212,1.4385,1.1257,2.1562,1.1091,2.0757,1.1652,2.0239,1.1624,1.9649,1.2069,1.9074,1.1911,1.8743,1.2443,1.811,1.2127,1.7909,1.2587,1.7319,1.2242,1.7132,1.2688,1.6514,1.1926,2.3662,0.9782,2.3677,0.9351,2.1543,1.0421,2.0232,1.0836,1.904,1.1063,1.8107,1.1192,1.7292,1.1241,1.6449,1.1271,0.51165935,0.219255559,0.144230129,0.102557691,0.070630376,0.070752314,0.068507299,0.147847929,0.140663073,0.105683916,0.068214075,0.081479445,1.222592737,0.316697016,4.50E-06,0.119983082,0.098790283,0.079931596,0.225038597,0.217529768,0.210881246,0.219800205,0.241197015,0.27530741,1.122724347
LBX005V07,LBX,1.832405987,0.040548986,0.012575062,-0.016880478,-0.014817791,-0.00120718,-0.005173957,-0.003966156,-0.004986929,-0.001047104,0.002045349,-0.00104847,0.000226907,-0.001013086,0.009320661,0.000626659,-0.006147382,-0.00387631,-0.003556613,0.00471175,-0.001841828,-0.008443626,0.002098182,-0.006353418,0.000101555,0.006687139,-0.001086307,0.002290323,-0.002190163,-0.000379885,0.00246048,0.000413228,-0.003128655,0.001815954,-0.000618184,-0.000847597,0.001885196,0.002523843,-0.002031535,-6.50E-05,0.002490795,-0.00238641,-0.0007682,-0.000874954,0.001609882,0.001039327,0.00131167,-2.51E-06,0.000385427,0.000494437,-0.001379936,-0.00043881,0.000869451,-0.000867505,0.000962063,-8.92E-05,-4.47E-05,-0.000695846,0.000460493,-0.00059884,-0.00021368,2.6377,1.0167,2.6618,1.226,2.5248,1.2994,2.2983,1.2551,2.1559,1.2573,2.0232,1.267,1.9142,1.2832,1.8355,1.2907,1.747,1.2994,1.6766,1.3109,1.5838,1.2789,1.5032,1.2033,1.4299,1.1268,2.1505,1.107,2.08,1.1631,2.0196,1.1566,1.9664,1.1969,1.9081,1.1839,1.8743,1.2343,1.8103,1.2077,1.7988,1.2558,1.7298,1.2147,1.7168,1.2567,1.6507,1.1879,2.3601,1.0027,2.3587,0.9466,2.1456,1.0286,2.0167,1.0663,1.9045,1.0903,1.8034,1.1019,1.7257,1.1092,1.647,1.1138,0.506305096,0.209233004,0.120972931,0.090223334,0.063112756,0.050644842,0.052300382,0.142416993,0.133054049,0.110197278,0.079056562,0.088926599,1.212807837,0.307820889,3.92E-06,0.114793467,0.10065426,0.080803775,0.210825425,0.212128004,0.212476658,0.212867517,0.23634221,0.273165774,1.11650541
LBX005V09,LBX,1.861406888,0.032040748,-0.006596108,0.014209016,0.00172473,0.007164359,0.009140211,-0.006100433,0.004947593,-0.001401769,-0.004137861,-0.001873329,0.007427281,-0.002350219,0.00066201,0.004699505,-0.001680321,-0.001498784,-0.000990808,0.001165836,-0.003951682,0.000581786,-0.002874242,-0.009693926,0.002430121,0.008096731,0.003568389,0.00174259,0.001246459,0.000211833,-0.001115719,-0.002301129,0.003374654,-0.001346589,0.000342533,0.000904008,-0.001241079,-0.000491453,-0.001804464,-0.000407284,0.002563109,-0.000539312,0.001491528,-0.000479552,-0.002218842,-0.00128263,0.0002396,-0.000430057,-0.002504639,-0.000518443,-0.000746951,2.15E-05,-0.000542781,0.000364979,0.000474651,-0.000188825,0.000410922,0.000582059,-0.000524271,0.000126774,-0.001006691,2.6699,0.9569,2.6866,1.1764,2.5291,1.295,2.281,1.267,2.1602,1.2627,2.0307,1.2767,1.9186,1.281,1.8279,1.2853,1.7524,1.2961,1.6769,1.308,1.5885,1.2691,1.5076,1.185,1.4471,1.1124,2.1721,1.0858,2.0933,1.1408,2.0351,1.1343,1.979,1.1893,1.9142,1.171,1.8873,1.2195,1.8172,1.1931,1.8074,1.2487,1.733,1.2006,1.7114,1.2276,1.6704,1.1683,2.3741,0.9779,2.372,0.916,2.171,1.0162,2.0302,1.0618,1.9097,1.0871,1.8128,1.1014,1.7276,1.1059,1.6676,1.1088,0.508437941,0.211406362,0.139051142,0.101546295,0.069006811,0.041950089,0.079832637,0.120876507,0.130254558,0.112182441,0.090801872,0.076268539,1.232647594,0.301773756,8.82E-06,0.126347537,0.099485728,0.084533366,0.205602359,0.205534547,0.208446156,0.224920341,0.239292311,0.273862447,1.1417399
LBX005V10,LBX,1.838843937,0.040914946,0.000752852,0.002990907,-0.006960708,-0.00182349,0.000377917,-0.004487864,-0.004091432,-0.005511113,-0.006293224,-0.001784006,-0.00065391,0.002750997,0.001379099,0.006077324,-0.004219042,-0.00237251,-0.006878161,0.002805243,-0.000580041,0.001363622,-0.002997753,-0.002733364,-0.002619054,0.001490675,0.003803905,-0.001293992,0.001047125,0.002560178,0.001891221,-0.000396092,-0.001151809,0.003084025,1.64E-05,0.002700569,0.005272865,-0.003331958,-0.000960446,0.000819814,0.000172774,0.00110554,-0.000301203,-0.000274207,0.001443378,-0.000502441,-0.000153734,-0.000576233,-0.000391948,-0.001215113,-0.00141413,0.000464976,0.000754716,0.00046715,-5.30E-05,0.000676004,-0.000412865,0.000108117,4.28E-05,-0.000553754,-0.000520599,2.6472,0.9838,2.664,1.2174,2.5129,1.2983,2.2918,1.2681,2.1591,1.2821,2.0189,1.2972,1.9056,1.308,1.829,1.3134,1.7557,1.3234,1.6823,1.3335,1.5791,1.2986,1.5,1.2289,1.4304,1.1483,2.1472,1.1073,2.0728,1.1753,2.0167,1.1677,1.9703,1.2174,1.9078,1.199,1.8754,1.2487,1.8107,1.2249,1.7967,1.2756,1.733,1.2357,1.7093,1.2638,1.6597,1.2123,2.3581,1.0011,2.3571,0.9374,2.1458,1.0462,2.0135,1.0915,1.9045,1.1167,1.8031,1.1305,1.7244,1.1392,1.6553,1.1462,0.498679506,0.216254017,0.137309614,0.093434469,0.066547201,0.049720519,0.075532245,0.133436464,0.141010815,0.113813576,0.076790104,0.073978984,1.227869085,0.312654202,2.00E-06,0.11330887,0.100494875,0.078446988,0.203666394,0.203191535,0.20496951,0.213699813,0.239849369,0.26562306,1.118618009
LBX005V11,LBX,1.90375631,0.017897077,-0.01361731,-0.00212588,-0.021462199,-0.001869873,-0.007276716,-0.008277622,0.000258542,-0.004554554,7.91E-05,-0.001709666,-0.001295173,0.010766504,-0.000532229,0.007610037,-0.002368572,-0.001381864,-0.003165341,-0.001012929,0.000479927,0.004226042,0.00349755,-0.001845329,-0.003062161,0.006946746,0.000507688,0.000227429,0.000796312,0.001230713,-0.001396468,-0.0003973,-0.000211404,0.00122612,0.001558842,-0.000189823,0.001277515,0.000859675,0.001133558,0.001002156,0.001816114,6.21E-05,-0.00145882,-0.000308942,0.000806616,0.00076423,-9.99E-05,0.000309138,0.000423919,0.001620944,-0.001363216,-0.000533713,-0.000367299,0.000348109,-0.000875951,-0.00014846,-0.000286731,-0.00055784,8.23E-05,0.000283734,0.000271365,2.6891,0.9682,2.7028,1.1893,2.5723,1.2616,2.2972,1.24,2.1419,1.253,2.0124,1.2659,1.8937,1.2756,1.8236,1.2821,1.7481,1.2929,1.6802,1.3015,1.5845,1.2591,1.5083,1.1821,1.432,1.1009,2.1607,1.0836,2.0868,1.1489,2.0237,1.1343,1.9703,1.1872,1.9056,1.1683,1.8754,1.2238,1.8089,1.1857,1.7934,1.2407,1.7273,1.1969,1.705,1.2282,1.6575,1.1681,2.3883,0.98,2.39,0.9013,2.1537,1.0156,2.0183,1.0566,1.8981,1.0787,1.8031,1.0895,1.7233,1.096,1.6564,1.0982,0.510245519,0.207589041,0.117782936,0.089253011,0.05493751,0.051244512,0.077741237,0.155843158,0.130140924,0.119095676,0.07040071,0.076268539,1.26408453,0.319129441,5.78E-06,0.122896745,0.09825299,0.082365041,0.215213801,0.2114079,0.206982052,0.219336112,0.232055855,0.266359926,1.18452634
