ID,species,cut_edge_aysmmetry,centroid_size_right,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22,Comp23,Comp24,Comp25,Comp26,Comp27,Comp28,Comp29,Comp30,Comp31,Comp32,Comp33,Comp34,Comp35,Comp36,Comp37,Comp38,Comp39,Comp40,Comp41,Comp42,Comp43,Comp44,Comp45,Comp46,Comp47,Comp48,Comp49,Comp50,Comp51,Comp52,Comp53,Comp54,Comp55,Comp56,Comp57,Comp58,Comp59,Comp60,Comp61,Comp62,Comp63,Comp64,Comp65,Comp66,Comp67,Comp68,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,Cutwindow_length_right,Sut1_length_right,Sut2_length_right,Sut3_length_right,Sut4_length_right,Sut5_length_right,Sut6_length_right,Arc1_width_right,Arc2_width_right,Arc3_width_right,Arc4_width_right,Arc5_width_right,Arc6_width_right,Rightface_len,cut_edge_length,window_to_edge1,window_to_edge2,Intersect_to_top_dist_right,dist_arc2_arc3_right,dist_arc3_arc4_right,dist_arc4_arc5_right,Rightface_height1,Rightface_height2,Rightface_height3,Rightface_height4,Rightface_height5,Rightface_height6,Rightface_height7,cutting_depth1,cutting_depth2,rail_length,window_to_rail
LBX001V08,LBX,0,2.114993175,0.014394676,-0.018137075,-0.002275021,0.014541496,-0.00206626,-0.001175438,0.002493839,0.016702313,7.25E-05,0.00011544,0.00321259,0.00759607,0.001086313,-0.000134995,-0.007487208,-0.000806986,-0.002943728,0.006478199,0.001033875,0.001383697,0.001298578,0.000705293,-0.001767188,-0.002729804,-0.000939702,0.002125498,-0.001311529,0.004852837,0.000107898,0.002114728,-4.74E-05,0.001480851,-0.000197797,0.000190179,0.000214286,0.000773633,-0.001111901,0.001566849,-0.001810837,0.001077348,0.002165093,0.001018142,-0.001305952,-0.000741983,0.000200866,-0.001305591,1.23E-05,-0.001419876,-0.002533224,0.000728239,-0.000758699,0.001502175,-0.000389094,0.000109165,-0.000145101,0.000484894,-0.001057976,0.000588946,-0.000199376,-0.000139076,-0.000682636,0.000421994,0.001034282,0.000952678,0.00026362,2.97E-05,-0.000640019,-0.000755178,1.4887,1.0378,1.4795,1.2648,1.6478,1.3867,1.8934,1.3281,2.0358,1.336,2.1764,1.3463,2.2911,1.3529,2.3803,1.3644,2.4522,1.3759,2.5155,1.3759,2.644,1.3403,2.7476,1.2718,2.8258,1.1609,2.0289,1.1476,2.103,1.1972,2.1534,1.1922,2.2224,1.2461,2.2749,1.2296,2.3159,1.2799,2.3706,1.2483,2.391,1.3091,2.4479,1.2537,2.4763,1.3008,2.5262,1.3425,2.5352,1.2343,2.6165,1.3008,2.6942,1.2267,2.7647,1.1469,1.8287,1.0387,1.8258,0.9718,2.0261,1.0764,2.1516,1.1203,2.2753,1.1401,2.3738,1.1534,2.4479,1.1591,2.5351,1.164,0.513669719,0.225700022,0.154211802,0.110254433,0.0770976,0.05632566,0.078872175,0.142618968,0.140976771,0.11488973,0.089938257,0.072813872,0.0633,1.342754639,0.255412607,0.299726409,0.215684979,0.066962826,0.127125961,0.097509897,0.077488386,0.212804535,0.216143124,0.215961895,0.228691167,0.244818565,0.284538539,0.45147094,0.062683411,0.069896853,0.955088069,0.160429455
LBX001V10,LBX,0,2.053658551,0.003217798,-0.014604053,0.004450882,-0.012481785,-0.01732742,-0.034455904,0.018317522,0.002385596,-0.008961571,0.004057113,0.004060104,-0.002547182,-0.002123025,0.005308058,0.001385023,-0.001284701,0.007445501,0.000265816,-0.002250496,-0.001023669,-0.005441109,-0.000229754,0.00164748,0.002194562,0.000898502,-0.004515024,-0.000839401,0.001760378,0.00227123,0.000955546,0.001903277,0.00401559,0.002032058,-0.000776888,0.000208887,0.001671387,-0.002807279,-0.001620307,-0.000854759,0.001502634,0.00070831,0.001580211,-0.00118041,0.000587492,0.002037139,-0.00168535,0.000768245,0.00089452,0.001267407,-0.002226399,-0.0008362,-0.001741667,-0.000369084,0.000457619,-7.53E-05,1.40E-06,-0.00058403,-0.000393704,-0.00102973,0.002035778,0.000319387,-0.000912933,-0.000568954,0.000276639,0.000152994,0.000232128,0.000184222,0.000129049,1.4844,1.0464,1.4525,1.2853,1.6402,1.3954,1.8495,1.3738,2.0164,1.3688,2.1338,1.3803,2.2406,1.383,2.3328,1.3867,2.4186,1.3948,2.4741,1.3937,2.6021,1.3594,2.6963,1.288,2.7805,1.1748,1.9995,1.1969,2.0692,1.2465,2.1296,1.2346,2.1807,1.286,2.2368,1.2605,2.2781,1.3148,2.335,1.2786,2.37,1.3207,2.4115,1.2896,2.4463,1.3109,2.4939,1.358,2.4324,1.2504,2.5717,1.3031,2.6388,1.2368,2.7077,1.1602,1.7851,1.0721,1.7816,1.011,1.9978,1.127,2.1281,1.1621,2.2333,1.1802,2.3324,1.1877,2.4072,1.1893,2.4324,1.1882,0.436193375,0.231934495,0.133210848,0.105319039,0.077829879,0.075761732,0.0883544,0.166974878,0.117961901,0.106834124,0.092274211,0.086181495,0.0555109,1.302444536,0.256717198,0.356214781,0.266565133,0.061200163,0.110284405,0.099854144,0.077286804,0.209688197,0.210955256,0.215799282,0.223473175,0.234950591,0.287929036,0.409581884,0.074249579,0.076991493,0.938041497,0.136564271
LBX001V12,LBX,0,2.064425063,0.019979517,-0.009835044,-0.020136015,-0.00013941,-0.004102728,-0.009163403,-0.002194571,0.004468555,0.001668832,0.000822309,0.002142455,0.007674508,0.00467998,-0.001377986,-0.001879491,-0.006117506,0.007118012,0.002428031,-0.004307259,-0.001978405,0.001936882,0.002880274,-0.000811621,0.005539184,-0.000632002,0.004096406,0.00370206,0.002529658,-0.00037425,-0.001032925,0.002865872,-0.001093822,0.002172649,0.002353477,-0.000968154,0.003337722,0.001426086,-0.002430296,-0.00133376,0.0016672,0.000695111,0.001384323,-0.00184623,-0.000207989,0.00293424,0.001611486,-0.000431615,-0.001627778,0.001515138,-0.001723202,-0.000581628,0.0011427,-0.000560409,0.000130814,0.001142957,0.000825229,0.00159964,-0.001024267,-0.000601387,-0.000540788,-7.72E-05,-0.001052966,-0.000455009,-0.000557241,0.00047053,0.000373763,-0.000494154,0.000186572,1.4622,1.0735,1.4666,1.2925,1.6413,1.3723,1.8608,1.3355,2.0059,1.3317,2.1543,1.3333,2.2465,1.3333,2.3209,1.336,2.4051,1.3479,2.4639,1.3495,2.5946,1.3181,2.6967,1.2418,2.7751,1.1375,1.9757,1.1613,2.0566,1.2152,2.1143,1.1915,2.1737,1.246,2.2287,1.2211,2.2659,1.2778,2.3317,1.2325,2.3571,1.2891,2.4142,1.2384,2.4412,1.2762,2.4827,1.3198,2.4773,1.2098,2.5647,1.2729,2.6419,1.1936,2.7039,1.1224,1.7596,1.0509,1.7575,0.9984,1.9711,1.0872,2.1103,1.1192,2.2264,1.1375,2.3292,1.144,2.4076,1.1455,2.4741,1.1433,0.503939292,0.208680737,0.127054083,0.089429581,0.058792942,0.059245675,0.080275152,0.14514975,0.148408625,0.0922,0.074448976,0.085036757,0.058821765,1.31445898,0.255336268,0.306450861,0.221721357,0.052541983,0.118167339,0.103628953,0.082710701,0.206452125,0.209301553,0.20657633,0.208652942,0.23676066,0.271696485,0.3915401,0.072783583,0.072981367,0.954488847,0.152220925
LBX001V13,LBX,1,2.02704966,0.028712379,-0.017047819,-0.012597571,0.000787668,-0.005426269,-0.0073282,0.006178331,-0.001482864,-0.010435435,0.016307174,0.003004712,0.000612508,-0.004009354,-5.92E-05,0.002638125,-0.005033975,0.004951685,0.0014366,0.001515137,0.003470672,0.003325851,-0.003904464,-0.002572569,-0.003110471,0.002152133,-0.001194016,-0.000724162,-0.004218449,0.001403932,-0.001778733,-0.002313473,-0.002259352,0.001526527,0.000591901,0.004214984,0.002563929,0.001424841,-0.001282164,-0.002289424,-0.000677264,-0.000391739,0.000757083,0.000709196,0.001812192,-0.000445504,-0.001044933,0.000336133,0.000500899,-0.000862559,-0.001267873,-0.000312308,-0.00070158,7.20E-06,0.000614239,0.001323168,-0.001091698,-0.001050887,0.000348079,-8.23E-05,6.84E-05,-0.00064903,0.001233069,-6.70E-05,-0.000174025,-0.00016358,8.22E-05,0.000415373,0.000331695,1.493,1.0194,1.4569,1.2648,1.6618,1.3339,1.8617,1.3029,2.0106,1.3051,2.1325,1.3177,2.2346,1.3288,2.3101,1.3367,2.3892,1.3468,2.4561,1.3547,2.5874,1.3285,2.7093,1.2487,2.7772,1.1577,1.993,1.1343,2.0599,1.1775,2.1278,1.1742,2.1731,1.2325,2.24,1.2093,2.2697,1.2621,2.3274,1.2298,2.349,1.2843,2.4035,1.2416,2.4293,1.2718,2.4671,1.3198,2.4601,1.2114,2.5647,1.2864,2.6489,1.2109,2.7082,1.1397,1.7949,1.0243,1.7934,0.966,1.9955,1.0714,2.1336,1.1117,2.2415,1.1332,2.3256,1.1426,2.4047,1.149,2.4622,1.1534,0.473420342,0.213695227,0.136792726,0.094379023,0.075371745,0.065260785,0.085047105,0.148916252,0.122549459,0.102701607,0.075912186,0.07974221,0.067364828,1.291625538,0.255336406,0.321614832,0.25197605,0.058319294,0.117562111,0.089771989,0.077009415,0.201392403,0.21019146,0.207247292,0.21429244,0.229199825,0.26738491,0.390728768,0.071309186,0.07125307,0.931144849,0.146316711
LBX001V15,LBX,0,2.028203897,0.014561774,-0.018058345,-0.007208433,0.008740112,-0.010037243,-0.006729225,0.009208572,-0.005500674,-0.008898232,-5.07E-06,0.005268484,-0.000701299,0.003469126,-0.00381914,-0.003049018,-0.001012244,0.002582384,-0.002632862,5.17E-05,-0.001231577,0.000597668,4.38E-05,-0.000629526,-0.004296424,-0.001527784,0.0039867,0.001096238,0.001723664,0.002469171,5.54E-05,-0.00269188,0.002378152,-0.002294101,-0.000213117,-0.001143589,-0.001246587,-0.00107065,-0.001199234,0.003527937,0.000467329,-0.001951501,0.000295134,-0.000272963,-0.000301806,0.000999493,-0.002419179,-0.001165442,0.000553246,0.000464856,0.001733635,0.000258852,-0.001102892,-0.001231513,0.003056438,0.000835336,0.001297937,0.000461251,0.000192863,-0.001077862,-0.000724656,-0.000472538,-0.000813829,-0.000486858,-0.000210946,-0.000591967,-0.000703571,-0.000803378,7.84E-07,1.4908,0.986,1.4666,1.2422,1.6233,1.3242,1.8722,1.2745,2.0016,1.2864,2.1289,1.295,2.2303,1.3058,2.3134,1.3101,2.3943,1.3231,2.4622,1.3285,2.5917,1.2907,2.6888,1.2238,2.7686,1.1203,1.9887,1.1095,2.0663,1.1731,2.1214,1.157,2.1731,1.2131,2.2357,1.1947,2.2659,1.2497,2.3198,1.2055,2.3425,1.2573,2.3954,1.2238,2.4266,1.253,2.4687,1.3026,2.4579,1.1825,2.5577,1.2519,2.6332,1.1866,2.7039,1.1052,1.7913,0.998,1.7884,0.9434,1.9858,1.0437,2.1188,1.0847,2.2332,1.107,2.3209,1.1181,2.3964,1.1246,2.459,1.1224,0.474844859,0.201983291,0.130472143,0.093065837,0.066442231,0.060288059,0.077183547,0.129946027,0.127590164,0.101973526,0.083211177,0.081937842,0.068114389,1.284838251,0.245621192,0.316864845,0.23456449,0.05467696,0.120356886,0.084790624,0.077783353,0.206124841,0.203222169,0.208421808,0.214994163,0.233278224,0.257242298,0.415050178,0.066438694,0.066896936,0.929687845,0.143228838
LBX001V18,LBX,0,2.098590003,0.014196798,-0.046364061,0.020337177,0.023541853,0.004394023,-0.00298437,0.005379994,0.015594894,-0.009199214,0.011906591,-0.00953236,0.008832626,0.003463828,0.007163456,-0.001561299,-0.00859069,0.000659139,-0.000168898,0.004130073,0.001600462,0.000563183,-0.00467801,0.003795458,0.000107289,-0.000279115,-0.004143837,-0.001103992,0.003624859,-0.005211931,-0.001071725,-0.000362364,-0.001285091,-0.000667619,0.003922227,-0.002667747,-0.000977229,-0.002522494,-0.003774459,0.002206101,-0.005309469,-0.00024257,-0.001088947,0.00046464,0.001801037,0.000585078,0.002346438,0.000751906,-0.00084103,0.000694973,0.003350594,-0.00030963,-0.000275,0.000752001,3.15E-05,0.000251444,-0.001207122,-0.000603836,7.91E-05,-0.001373976,-0.000977379,0.001226958,-0.000817592,-7.62E-05,-1.91E-05,-0.000443267,-0.000330143,-0.000166609,0.000209496,1.4989,0.9563,1.4353,1.222,1.6021,1.3515,1.8592,1.3145,2.0146,1.313,2.1534,1.3216,2.2569,1.3339,2.3454,1.3425,2.4108,1.3519,2.4784,1.3522,2.609,1.3231,2.7233,1.2465,2.8118,1.1462,2.02,1.1106,2.0811,1.1595,2.135,1.1458,2.1954,1.1846,2.2494,1.1811,2.2904,1.2436,2.3385,1.2098,2.3695,1.258,2.4223,1.2231,2.4482,1.263,2.4871,1.3195,2.5065,1.1994,2.582,1.2922,2.674,1.2131,2.7445,1.1354,1.8434,1.0106,1.8391,0.9524,2.0171,1.0458,2.135,1.0861,2.2479,1.1156,2.3378,1.13,2.4245,1.1392,2.507,1.1424,0.494537855,0.259676433,0.167285684,0.143293405,0.096313758,0.087869562,0.096446721,0.155407239,0.139066171,0.104228307,0.088916871,0.066072082,0.067600666,1.326562633,0.269112337,0.309900516,0.221857274,0.058358633,0.119722387,0.093608226,0.084848866,0.211740407,0.218146052,0.219362759,0.226641236,0.256865276,0.311660232,0.464165714,0.068161059,0.05954872,0.923708915,0.130913865
LBX001V27,LBX,0,2.060938628,0.024548293,-0.002030907,0.000971258,0.000198507,-0.013295173,-0.00950529,0.003836042,-0.000157785,-0.011548674,0.007924427,0.011995249,-0.00574487,-0.001662042,-0.000276865,-0.003426192,0.001294928,-0.000477529,0.001135202,-0.003703739,0.003352542,-0.007431017,0.004592427,0.005105341,0.001046008,0.004314082,0.002615807,0.004276827,-2.33E-05,0.004841524,-0.002605915,-0.004190309,-0.000138678,-0.001519932,0.000387353,0.000809538,-1.84E-05,0.001920484,0.000344404,0.002293293,-0.001179622,0.002800966,-0.001990802,-0.000945382,-0.000877957,0.000589355,0.000488287,0.001629679,-0.001270248,-0.001077799,-0.001834558,0.000215745,-0.00095565,0.000490566,0.000297594,-0.000656867,0.000160159,0.000240709,-0.00020738,0.00072671,-0.000821566,0.000611689,-0.001149825,0.000134562,-0.000257757,-7.85E-05,-0.000229086,-4.34E-05,0.000125665,1.4736,1.0787,1.4824,1.3389,1.6794,1.4209,1.8822,1.3785,2.0254,1.3806,2.1383,1.3885,2.2487,1.3968,2.3371,1.4018,2.4281,1.4087,2.4953,1.4097,2.6154,1.3824,2.7244,1.3047,2.7913,1.1899,2.0077,1.1911,2.0778,1.2566,2.1499,1.2508,2.1893,1.2967,2.2454,1.2772,2.2832,1.3376,2.3346,1.2943,2.372,1.3439,2.4173,1.3015,2.4597,1.3332,2.5036,1.3835,2.482,1.2684,2.5795,1.3353,2.6571,1.2598,2.7244,1.1814,1.7918,1.0771,1.7913,1.0248,2.0081,1.1292,2.1494,1.1721,2.2454,1.1888,2.3371,1.1958,2.4137,1.1985,2.479,1.1985,0.48055778,0.225541593,0.134617087,0.105015427,0.068519267,0.067604881,0.081846258,0.143215397,0.113176058,0.110711562,0.08854129,0.091261218,0.06720744,1.32238373,0.260762459,0.319106158,0.245102938,0.05230239,0.099081835,0.090824281,0.08301283,0.211828067,0.217252043,0.219580418,0.226606487,0.242586582,0.279287128,0.411602745,0.067437823,0.080903028,0.946149655,0.151261528
LBX001V29,LBX,0,1.991766181,0.020233288,-0.009967809,-0.012008823,-0.01378724,-0.008849419,-0.003502023,-0.003528472,0.005967007,-0.000224769,0.014276849,0.001424492,-0.006185958,-0.002105473,0.000593982,-0.000362431,0.001710888,0.003513639,0.006402291,-0.002162039,0.001687614,-0.003565841,-0.003658526,-0.001523365,0.003005501,0.004117297,0.000791244,0.004052071,0.001412913,0.003349752,-0.00301744,0.003284644,-0.001573575,0.000629932,-0.00171711,0.001109504,-0.00120443,0.003247576,-0.000716008,-0.002124735,0.000954289,-0.002590471,-0.001491926,-0.000508201,0.000940284,0.002900498,-0.000464802,0.000931858,0.000332705,0.000917909,0.001651002,0.000620099,-0.000208161,-0.000432994,-9.00E-05,0.000596621,-0.000187738,-0.000600949,0.000260238,0.001238785,-0.000185863,-0.000742862,0.000482459,0.000656711,0.000244199,-1.88E-05,-0.000713766,6.36E-05,5.54E-05,1.4865,1.014,1.473,1.2292,1.6802,1.3177,1.8592,1.2896,2.0049,1.2918,2.1181,1.2961,2.2282,1.3004,2.3069,1.3058,2.391,1.3145,2.4579,1.3224,2.5791,1.2922,2.6915,1.2104,2.7549,1.1239,1.9898,1.1224,2.0552,1.1775,2.1242,1.1638,2.1667,1.2163,2.2213,1.1933,2.2609,1.235,2.3206,1.2091,2.3472,1.2551,2.3975,1.2192,2.4234,1.2515,2.4687,1.2932,2.4651,1.1983,2.5502,1.2411,2.6268,1.178,2.6839,1.1127,1.7859,1.0081,1.7848,0.9612,1.9923,1.0592,2.1265,1.0987,2.2199,1.1149,2.3234,1.125,2.4004,1.1296,2.4655,1.1314,0.481322034,0.212160788,0.124878261,0.093434469,0.073119423,0.064765577,0.070843207,0.145716609,0.11328164,0.110183937,0.078885043,0.084548802,0.067364828,1.273152218,0.243373232,0.299197928,0.226723113,0.046912898,0.101482314,0.100549142,0.077560428,0.191151144,0.199471025,0.199570038,0.20783811,0.228197656,0.266082262,0.371528478,0.071877952,0.072359174,0.911774676,0.136310271
LBX001V30,LBX,0,2.019146975,0.034329656,-0.00893641,-0.027154172,0.014265468,0.017059068,-0.008925929,0.005584092,0.001767421,0.001592183,-0.002790906,0.000184771,-0.00226193,-0.012431193,0.001384802,-0.001134158,0.002174138,-0.002044295,-0.002357936,-0.001369377,-1.65E-05,-0.002211946,3.91E-05,-0.001104241,-0.002073968,0.003803032,-0.00187025,0.002727251,-0.001352412,0.001538125,0.001493229,-0.001056706,-7.90E-05,-0.000898243,0.000411961,-0.000644196,0.002128715,0.001374618,0.001224667,-0.001628408,-0.002005593,0.001547667,-0.00026792,0.000176017,-0.00160389,-0.000784983,0.003036071,0.000248884,-8.07E-05,-0.001004385,-0.00054818,-0.000608884,0.000312264,0.001038497,0.0008299,0.00031034,-0.000652156,-0.001300263,-0.00103824,-0.000295233,-0.001365723,-0.001421917,0.000451824,0.00036267,0.000284648,-0.000643383,-0.000669675,0.000374085,0.000325854,1.4951,1.0453,1.4982,1.2397,1.6521,1.3274,1.8855,1.2922,2.0293,1.285,2.1501,1.2965,2.2544,1.3022,2.3335,1.308,2.3939,1.3181,2.4628,1.3263,2.5996,1.3109,2.7118,1.2397,2.7902,1.144,2.0102,1.117,2.075,1.1721,2.1343,1.158,2.1807,1.2098,2.24,1.1926,2.2735,1.2422,2.3263,1.2109,2.349,1.2638,2.3964,1.2184,2.4191,1.2659,2.4671,1.2983,2.4773,1.1951,2.5737,1.2706,2.6586,1.1929,2.7262,1.1253,1.7826,1.0138,1.7805,0.9412,2.0128,1.0476,2.1393,1.0858,2.2386,1.1066,2.326,1.1181,2.3943,1.1257,2.4763,1.1332,0.473584227,0.215046809,0.121798604,0.091941558,0.062966737,0.046838979,0.057964472,0.143980138,0.121346158,0.104455637,0.079312357,0.061238632,0.069386238,1.298855535,0.253345555,0.317045139,0.238703603,0.072630366,0.111218928,0.088218932,0.070500071,0.193571331,0.192171616,0.197533212,0.20950957,0.227553598,0.27574345,0.406985258,0.066676008,0.070855346,0.963452801,0.145339946
LBX001V31,LBX,0,2.053027365,0.016018093,-0.016351858,-0.008100978,0.004119495,-0.004230919,-0.010332884,-0.005159711,-0.006791155,-0.004219235,0.003733095,0.006945287,0.008204111,0.001912321,-0.001001914,-0.00335335,0.001056964,0.007236466,0.000111299,-0.002773829,-0.001169424,-0.001361528,0.00540245,-0.004907369,0.000419615,-0.00452518,0.003185187,-0.00283505,0.004749775,0.004024011,0.002316636,-0.001257619,-0.001432898,-0.000585868,0.001552545,-0.002050217,-0.001929963,-0.002002213,-0.001298997,-0.003450283,-0.001776387,0.001309138,0.002117543,-0.001809822,0.002297024,-0.000211585,0.000696515,-0.001424062,0.000975559,0.000188204,-0.000698443,-0.000726602,-0.000427497,-2.18E-05,0.000711035,-0.002183323,-0.000643075,0.000107828,-0.00094327,-2.55E-05,-0.000828175,-0.0012985,0.000637525,-0.000211595,0.000969245,9.76E-05,0.000139746,-0.000287816,-0.000210955,1.4903,1.0243,1.4795,1.2724,1.6413,1.3554,1.8768,1.3249,2.0243,1.3256,2.1444,1.3378,2.2537,1.3457,2.3288,1.3583,2.4018,1.3677,2.4666,1.3734,2.5982,1.3382,2.706,1.2584,2.7952,1.1584,2.0067,1.1508,2.085,1.2113,2.1311,1.1969,2.1944,1.2558,2.2519,1.2314,2.2857,1.2868,2.3439,1.2494,2.3634,1.3019,2.4223,1.2558,2.4453,1.2896,2.4842,1.3407,2.4907,1.2242,2.5662,1.2954,2.6561,1.2105,2.7244,1.1386,1.7907,1.0361,1.788,0.9838,2.0043,1.0831,2.1316,1.1241,2.2513,1.1446,2.3414,1.1534,2.422,1.157,2.4907,1.1562,0.489534023,0.217220671,0.12941785,0.096041658,0.067031411,0.066167364,0.089397204,0.147501661,0.12071806,0.109585127,0.076149655,0.073602717,0.065050211,1.311772396,0.266715279,0.311528313,0.217999381,0.052369648,0.125629973,0.093744333,0.078660791,0.218532949,0.221828605,0.211354158,0.22080274,0.228288283,0.273355977,0.399509011,0.073516529,0.069169502,0.949109056,0.156300896
LBX002V02,LBX,0,2.042028169,0.021700757,0.008006526,-0.004069482,0.018126714,0.003791464,-0.009432525,-0.001638297,0.009485053,-0.004440401,0.000910692,0.00409859,0.005836698,0.003765146,0.000878816,-0.006123025,0.001688528,0.001216481,-0.008963692,-0.001853579,-0.003278951,-0.003960287,-0.000937095,0.006269533,-0.001904791,-0.001015705,0.004115296,-0.003377621,-0.003216482,0.000204378,0.001004027,-0.003243808,-0.001063672,-0.000136591,0.003538178,-0.002704885,-0.000835854,4.11E-05,-0.001233717,0.001327393,-0.001334253,-0.001523292,0.001134189,5.97E-05,-0.0005168,1.20E-05,-0.000272059,0.000177916,-0.000847769,3.64E-05,-0.001201974,0.000481808,0.000363012,0.000408465,0.000619245,-0.000792245,-0.000720184,-0.001590108,-0.000902992,0.000730959,-0.000312131,-0.000528178,-0.001047033,-0.000717693,-1.50E-05,-0.000268794,0.000198993,-0.000127005,-0.000656747,1.459,1.0448,1.4655,1.2745,1.6467,1.3716,1.8794,1.3231,2.0218,1.3231,2.1419,1.3353,2.2454,1.3411,2.3296,1.3501,2.4018,1.3608,2.4666,1.3641,2.5895,1.3188,2.6758,1.2497,2.7557,1.1494,1.9851,1.1408,2.0635,1.1969,2.1181,1.1854,2.1685,1.2386,2.226,1.217,2.2605,1.2832,2.308,1.2343,2.3483,1.2695,2.3907,1.2415,2.4151,1.2882,2.4698,1.3328,2.472,1.2012,2.5599,1.2929,2.6321,1.2098,2.6969,1.1348,1.7638,1.0351,1.76,0.9687,1.9822,1.0669,2.117,1.1057,2.2271,1.1278,2.3087,1.139,2.3889,1.144,2.4716,1.1455,0.490632011,0.21072679,0.132910985,0.100291824,0.059836611,0.082740861,0.073808197,0.1424,0.12071806,0.103662385,0.084679632,0.072988561,0.064883973,1.300912007,0.237315823,0.288390239,0.209491503,0.066508646,0.112432068,0.083805071,0.08301283,0.218657175,0.214461418,0.211781255,0.2243107,0.237330571,0.27605485,0.418527538,0.060585477,0.059175164,0.951509758,0.131903791
LBX002V04,LBX,0,2.037583045,0.033743456,0.002478409,0.011417624,-0.015981251,0.007785414,0.002797186,0.014967057,-0.006789517,-0.000620796,-0.008440217,0.001812805,0.000996209,-0.000797401,-0.002912393,0.002980868,0.007810631,0.001365206,-0.00145215,-0.006146238,-8.77E-05,-0.004003266,0.00284281,-0.001167821,0.001386094,0.002821814,-0.001030257,0.007989362,-0.000767985,0.00214916,0.002153309,-0.002101841,-0.002444763,-0.00119824,0.000906491,0.001399973,0.003134124,-0.002247053,0.000555219,0.000258991,-0.001307226,0.001695648,-0.001210994,0.00155684,0.000491295,-0.001017018,0.00132301,-0.001078262,0.002349799,-0.001011246,-0.001033229,-0.001387691,-0.000250476,-0.000206051,-0.000188985,-0.001947255,-0.000398843,0.000332913,-0.000601769,-0.000468323,-0.000412436,-0.000443393,-7.87E-05,0.001005229,0.000935976,0.000771614,-0.000606227,-5.08E-05,0.000351321,1.4779,0.9946,1.4881,1.2314,1.6791,1.335,1.8743,1.3155,2.0156,1.3069,2.1321,1.3145,2.2379,1.3155,2.3191,1.3195,2.3867,1.3224,2.4658,1.3238,2.6025,1.3042,2.7152,1.2201,2.783,1.1048,1.9761,1.1228,2.0559,1.1846,2.1099,1.1739,2.1609,1.2249,2.2184,1.2019,2.253,1.258,2.3026,1.217,2.3364,1.2774,2.3846,1.2282,2.411,1.2737,2.4722,1.2945,2.464,1.1857,2.5734,1.254,2.6496,1.1778,2.7086,1.0937,1.7783,1.0106,1.7754,0.9509,1.9746,1.048,2.1081,1.0944,2.2166,1.1109,2.3004,1.1167,2.3824,1.1203,2.4626,1.1206,0.491937821,0.217936986,0.128768707,0.094114823,0.059449643,0.045515931,0.054425913,0.141561471,0.116747634,0.105804726,0.081298462,0.067662176,0.079112388,1.309744269,0.268962098,0.329098481,0.253544473,0.059770394,0.112054674,0.085543264,0.082761344,0.203225195,0.209015621,0.208393114,0.220438676,0.231759574,0.285685736,0.395988005,0.075223467,0.078055429,0.94406254,0.16369609
