ID,species,centroid_size_bottom,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22,Comp23,Comp24,Comp25,Comp26,Comp27,Comp28,Comp29,Comp30,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,cut_edge_length_bot,noncut_edge_length_bot1,noncut_edge_length_bot2,distance_to_tip,inner_angle,left_width_sut8,left_width_sut7,right_width_sut8,right_width_sut7,bottom_width
PBX012V15,PBX,0.420408337,0.133975855,0.000719365,-0.046238574,-0.040702352,-0.011668047,-0.011420534,0.022450839,-0.022705057,0.00767892,0.008202143,0.004427192,-0.001653761,0.007327437,-0.013467314,0.004133752,-0.001781814,0.002483666,-0.002887111,0.003529802,0.006590466,0.012901211,-0.005261055,-0.008149363,-0.000109459,-0.001153916,0.003014702,0.003166287,0.000381538,0.002235281,-0.001563038,2.6882,1.1187,2.5234,1.1246,2.4522,1.1246,2.3903,1.1181,2.3177,1.1167,2.4725,1.1834,2.5008,1.1788,2.4221,1.1737,2.3536,1.1756,2.4226,1.1847,2.4854,1.1888,2.4725,1.1835,2.6117,1.2163,2.5038,1.2238,2.4531,1.2303,2.3927,1.2389,2.3274,1.2476,0.225194538,0.143012167,0.143035136,0.124008105,29.99466881,0.039541877,0.054859913,0.058723079,0.05759184,0.101117753
PBX012V18,PBX,0.45081222,0.020931628,0.009464624,0.032115123,-0.014586473,-0.030797973,-0.024513784,0.001775727,0.000560197,-0.026371253,0.013492094,-0.017783507,-0.008527839,0.016396171,0.007978394,0.017445603,-0.003592648,-0.01505754,0.001045268,-0.003557077,0.01149288,0.000665391,-0.007683377,-0.000792313,0.001209183,-0.000990048,0.00376287,0.002591702,-0.002353441,6.83E-05,-0.001960188,2.7131,1.1219,2.5198,1.1293,2.45,1.1268,2.3846,1.1203,2.3058,1.1203,2.5061,1.1944,2.4773,1.1908,2.4151,1.1857,2.3846,1.1915,2.4169,1.1958,2.4799,1.1963,2.5061,1.1945,2.6427,1.2101,2.5189,1.2273,2.4539,1.2395,2.3882,1.2487,2.3346,1.258,0.219329091,0.13748789,0.137499273,0.11285123,25.85884519,0.049819675,0.057259846,0.074756271,0.068463275,0.098004133
PBX012V19,PBX,0.418624771,0.099726566,0.007996889,-0.072330936,-0.070146111,-0.046975091,0.014192783,-0.023752369,-0.017319546,0.000639005,0.00253687,-0.001732102,0.000848004,0.004397469,-0.003519255,0.006797634,0.007583021,0.003621635,0.001989157,-0.002459348,-0.009355749,2.62E-05,-0.003345221,-0.001327889,-0.005818118,-0.005330716,-0.000764088,0.005360552,0.001478432,0.000830895,-0.001339413,2.6784,1.1289,2.5165,1.1188,2.4475,1.1181,2.3741,1.1117,2.3065,1.1045,2.4615,1.1746,2.4881,1.1742,2.418,1.1663,2.3709,1.1695,2.4202,1.1749,2.4881,1.1796,2.4615,1.1748,2.6084,1.2222,2.5084,1.2201,2.4515,1.2273,2.3894,1.2338,2.3215,1.2419,0.22166213,0.154357928,0.154419461,0.116640002,29.85185421,0.045302759,0.061036465,0.062255281,0.056510972,0.101623324
PBX012V20,PBX,0.448650002,0.093470754,-0.026203703,-0.011223287,-0.055048798,-0.04074204,0.016135333,0.017436296,-0.033134235,-0.015117156,0.007993698,0.001666364,-0.008448452,0.003740728,-0.00481057,0.013389126,0.018299865,0.01227752,-0.001289803,-0.000215641,0.011099794,0.013044774,0.001548135,-0.00598917,-0.004292821,0.0028242,-0.011236317,-0.004576467,-0.007139474,0.001836676,-0.00179299,2.7104,1.1187,2.5345,1.1127,2.4461,1.1176,2.383,1.1133,2.3145,1.1111,2.4738,1.1787,2.4876,1.1785,2.411,1.1694,2.3641,1.1721,2.413,1.1782,2.4887,1.1839,2.4738,1.1788,2.6381,1.217,2.5122,1.2264,2.4497,1.222,2.3914,1.235,2.3252,1.2379,0.244089246,0.168682335,0.168705009,0.122025325,27.35170484,0.04856439,0.057143066,0.080803775,0.062571959,0.115866216
PBX012V21,PBX,0.445042985,0.134654137,-0.004341653,-0.014413387,-0.057022214,0.000964461,0.011820459,0.019723449,-0.011899697,-0.01905497,0.003967888,0.007269979,0.001103704,0.007365468,-0.006066713,0.001297506,-0.00477774,-0.002214867,0.005238449,-0.013759897,-0.001235001,-0.001102344,-0.002178668,-0.008038284,0.001072908,-0.004073283,0.002631576,-0.004729392,-0.001597997,-0.001442264,-0.001457721,2.7195,1.1294,2.5351,1.1257,2.4698,1.1224,2.3981,1.117,2.322,1.116,2.4833,1.1818,2.5054,1.1834,2.438,1.1748,2.3576,1.1769,2.4347,1.1861,2.4962,1.1861,2.4833,1.1819,2.6446,1.2192,2.5194,1.2246,2.4586,1.2296,2.3979,1.2361,2.3314,1.2411,0.241942555,0.165556576,0.165579135,0.116936094,25.56252885,0.044949861,0.049633255,0.064895146,0.061294372,0.100138404
PBX012V23,PBX,0.464988572,0.041725992,-0.007028779,0.029260484,-0.019034609,0.004379206,0.012249272,0.010600776,0.002126097,-0.026069737,-0.000322508,-0.007939666,0.000249961,0.00536869,-0.019090604,0.000811871,0.004580856,0.009764196,0.010081073,0.000127252,0.00173047,0.006086507,-0.006060019,-0.004712905,0.003309451,0.002328645,0.000650686,0.004403464,-0.002084982,0.000206214,-0.000758126,2.7362,1.1289,2.5243,1.1224,2.4542,1.1187,2.3894,1.1111,2.3242,1.1084,2.5027,1.1814,2.4845,1.1771,2.4248,1.1703,2.3749,1.1721,2.4245,1.1796,2.4835,1.1857,2.5027,1.1815,2.6564,1.221,2.5126,1.2274,2.4558,1.2325,2.3824,1.2353,2.322,1.2368,0.239329271,0.158694486,0.158719407,0.121862422,27.11936827,0.050849779,0.061466251,0.067647099,0.059387878,0.105649846
PBX012V25,PBX,0.43786016,0.000334309,-0.000503261,0.021756155,-0.003709692,-0.003613428,-0.014967881,-0.009555327,-0.013819083,-0.005216535,-0.003652806,-0.007665085,0.00637352,0.003234774,-0.013839911,0.009432424,0.003706073,-0.004859218,-0.006645858,-0.000280712,0.003429727,0.002223981,0.000836241,-0.001155425,-0.004673358,-0.000879467,-0.004476829,0.002689358,0.0033178,-0.001873402,0.000324268,2.699,1.1111,2.5,1.1109,2.4353,1.1081,2.377,1.1052,2.3091,1.0976,2.4926,1.1681,2.4666,1.1613,2.4056,1.158,2.3786,1.1656,2.4024,1.1715,2.4676,1.1731,2.4928,1.1686,2.6246,1.2017,2.4924,1.2087,2.438,1.2179,2.3765,1.233,2.3198,1.2389,0.214126038,0.135892789,0.136209251,0.117233613,29.71926742,0.043386634,0.058483502,0.06046255,0.058069786,0.098094852
PBX013V02,PBX,0.47204353,0.106533157,-0.057023629,-0.012238789,0.013308359,-0.006856251,-0.033549396,0.00522902,0.004851176,-0.037302473,0.001872458,-0.017283744,0.017108171,-0.015663262,0.024013007,-0.006348032,0.006263659,0.007820237,-0.012382962,-0.019224086,0.006115778,-0.00602831,-0.001790684,0.00309009,0.000114771,0.008950339,0.003452735,0.003247837,-0.00295347,-0.003006031,0.001052383,2.724,1.0998,2.5313,1.0912,2.4651,1.0883,2.404,1.0883,2.3285,1.0897,2.4953,1.171,2.4795,1.1652,2.4292,1.1652,2.3493,1.1753,2.4263,1.1746,2.4847,1.1782,2.4953,1.1713,2.6579,1.2044,2.5241,1.2174,2.463,1.226,2.4011,1.2368,2.3292,1.2476,0.239526888,0.165934837,0.16599494,0.12373508,28.90044606,0.055578773,0.063157343,0.090328512,0.084867073,0.126405221
PBX013V03,PBX,0.431628701,0.103803291,0.046250964,-0.087742052,-0.027013572,-0.003329831,0.020743034,-0.055941957,-0.006416858,0.006539309,0.013053415,0.003396915,0.018148889,0.003104249,0.004138032,-0.010931318,0.005611695,0.015977276,-2.90E-05,-0.012853887,0.002928314,-0.0098236,0.002357687,0.008893489,0.007812432,0.003556172,0.001588645,0.00604593,0.001472341,-0.001453071,8.17E-05,2.706,1.1462,2.5372,1.117,2.4693,1.1079,2.4061,1.1014,2.3296,1.0933,2.5016,1.1696,2.5243,1.1677,2.459,1.1634,2.3878,1.1683,2.4606,1.171,2.5156,1.1769,2.5018,1.173,2.637,1.2346,2.528,1.2292,2.4741,1.2346,2.4137,1.2325,2.3376,1.2411,0.205735072,0.148571868,0.150193742,0.112140804,32.17462655,0.053749884,0.065016998,0.05231539,0.056447675,0.112576552
PBX013V06,PBX,0.46011512,0.121142707,-0.046763888,-0.060935524,-0.120555574,-0.082158609,0.005478249,0.035110239,-0.002663231,-0.009748866,0.001395777,-0.027833749,6.83E-05,-0.009110742,-0.00406673,-7.14E-05,0.011974931,0.012329067,-0.01050989,-0.000728469,-0.005478317,-0.00615537,-0.006472673,0.008907908,0.003014948,0.001020671,0.000553768,-0.002105066,0.002678474,0.000578558,-0.001195963,2.7184,1.1122,2.55,1.1073,2.4687,1.1066,2.3925,1.1016,2.322,1.0915,2.4565,1.1738,2.5004,1.1688,2.4169,1.1667,2.3763,1.1721,2.4223,1.1771,2.5,1.18,2.4565,1.1738,2.6428,1.2149,2.5406,1.2156,2.4755,1.2166,2.3921,1.2246,2.3166,1.2321,0.26904678,0.190779716,0.190779716,0.127525096,25.6764982,0.053997407,0.066260773,0.079008924,0.079342612,0.108707175
PBX013V09,PBX,0.430735437,0.174586644,-0.012104344,-0.038891536,-0.073146062,-0.004616367,-0.014137109,0.011161266,-0.008438114,-6.26E-05,0.002953274,-0.003043659,0.003162994,-0.002729754,-0.011516501,0.010216537,-0.016232633,0.008276444,-0.007531929,-0.005226687,-0.011049072,0.003716693,-0.006744243,0.005815242,0.004309268,0.006539042,0.001161292,0.003282661,-0.002777939,-0.00068256,-0.001084754,2.7098,1.1079,2.5388,1.1036,2.4763,1.1025,2.4035,1.0971,2.3301,1.0922,2.4763,1.1629,2.5146,1.1575,2.4391,1.1548,2.3547,1.1606,2.4417,1.1618,2.5016,1.1683,2.4757,1.1634,2.6332,1.1899,2.52,1.2001,2.4757,1.2055,2.404,1.2174,2.3393,1.2309,0.239890079,0.159713807,0.159206187,0.112212121,23.01825895,0.036739624,0.055368673,0.059083416,0.064180449,0.098314241
PBX013V11,PBX,0.391983843,0.139378269,0.066587822,-0.152220152,-0.033176263,-0.018728818,0.017415774,-0.02867225,-0.010442917,0.013791833,-0.007724524,-0.012616108,0.019115017,-0.002047294,0.011171017,0.003298972,-0.013480557,-0.00648659,-0.002717744,-0.003976871,-0.007657225,0.001816279,-0.00729209,-0.002838677,0.00082685,0.011653742,-0.002833398,0.011527662,-0.007647095,-0.003978494,0.001616142,2.6289,1.1208,2.4892,1.1185,2.4364,1.1149,2.368,1.1077,2.2918,1.1027,2.4497,1.1706,2.486,1.1649,2.4241,1.1606,2.349,1.1681,2.4234,1.1699,2.486,1.1846,2.4497,1.1713,2.5719,1.2242,2.4885,1.2217,2.4399,1.2235,2.3763,1.2314,2.3098,1.2429,0.185991075,0.13315874,0.133438375,0.118070149,39.2141744,0.037184136,0.056082172,0.046510214,0.047326314,0.103202374
PBX013V13,PBX,0.415092873,0.233847655,0.047051272,-0.064434856,-0.003048323,-0.014788262,0.034020369,-0.058130127,-0.01451523,0.029461769,-0.006376393,-0.014166414,0.013973137,-0.008131143,-0.012557754,-0.01853083,0.004247417,-0.003677551,0.004882134,0.005696926,0.005714716,-0.011722786,0.006176454,0.008405643,0.009652373,0.001397214,0.005190217,-0.003387457,0.002604108,-0.001567274,-0.000404347,2.6564,1.1472,2.5047,1.1329,2.4407,1.1221,2.3831,1.112,2.3069,1.1041,2.4636,1.1696,2.4981,1.1688,2.4213,1.1659,2.3099,1.1675,2.4296,1.1715,2.4957,1.1713,2.4636,1.1702,2.593,1.2295,2.507,1.2287,2.4528,1.2325,2.3894,1.2365,2.3204,1.2408,0.194096883,0.142340613,0.14259162,0.103888642,31.46674753,0.058501709,0.065262853,0.036501644,0.047904071,0.095827606
PBX013V14,PBX,0.432240087,0.167216641,-0.003969025,-0.048396881,-0.072526747,-0.026597126,0.005463707,0.010903158,-0.002962527,-0.016144796,-0.007686463,-0.000105035,-6.80E-05,0.001727849,0.000577828,0.003739763,-0.005759387,-0.008763006,0.005219307,-0.00810986,-0.011218188,-0.000489503,-0.000904192,0.002832309,0.001889601,0.000803342,0.005854162,0.006354579,-0.000473407,0.001488559,-0.001082769,2.7017,1.1102,2.5356,1.1081,2.473,1.1081,2.3954,1.1001,2.3191,1.0965,2.4705,1.1656,2.5018,1.1627,2.4371,1.1584,2.3536,1.162,2.4367,1.1641,2.5004,1.1699,2.4705,1.1663,2.6291,1.2012,2.5259,1.2044,2.4651,1.2138,2.399,1.2199,2.3321,1.2278,0.237744821,0.162394489,0.162546363,0.116412027,26.12626386,0.042901049,0.05724203,0.064215263,0.061797249,0.096787293
PBX013V15,PBX,0.449494,0.290198236,0.095989843,-0.009816107,0.000664637,-0.000731654,-0.044854452,0.025251731,-0.036354389,0.057226103,0.01712798,0.017646755,0.035247931,0.003107549,-0.019240612,0.016692339,0.007159062,0.012869208,-0.007545981,0.010012666,0.005467192,0.001694209,0.003062785,0.001479904,0.000412443,0.006090136,-0.002553394,0.000375895,0.003360332,-0.007709398,-0.001860277,2.6823,1.1321,2.5545,1.1262,2.4655,1.1214,2.3937,1.1187,2.3177,1.1106,2.4957,1.1764,2.5496,1.1715,2.4369,1.1699,2.2902,1.1775,2.4299,1.1764,2.5054,1.1791,2.4957,1.1765,2.6104,1.1987,2.5169,1.2159,2.4666,1.2224,2.3961,1.2425,2.3278,1.2519,0.19178647,0.116828635,0.116847679,0.098005969,24.35733567,0.038555026,0.058846325,0.04556424,0.056304618,0.09726176
PBX013V17,PBX,0.461578232,0.133301619,0.012903672,-0.00039984,-0.036262831,0.01318219,0.019673107,0.022888678,-0.01254984,-0.011147316,0.007631737,-0.0147197,0.004563966,0.009727983,-0.007470616,-0.016905447,-0.001854879,-0.009563905,-0.006887087,-0.007551937,-0.005374758,-0.003020628,-0.003227956,0.00092,0.002265916,-0.001976512,-0.002101778,-0.004920489,0.000987049,-0.005316971,9.92E-05,2.7303,1.1219,2.5297,1.1257,2.4676,1.1197,2.4008,1.1181,2.3242,1.1095,2.4968,1.1812,2.5146,1.1791,2.4396,1.1737,2.3522,1.1802,2.438,1.185,2.5042,1.1848,2.4968,1.1814,2.658,1.2168,2.5297,1.2233,2.4617,1.2279,2.401,1.2352,2.3263,1.2433,0.240912308,0.165041207,0.165084221,0.119303395,26.70318444,0.046179,0.049011223,0.055493874,0.060827625,0.0976
PBX013V18,PBX,0.437238322,0.087342626,0.050981799,0.111957098,0.004296378,0.019167108,-0.020853674,-0.030168971,0.006756784,-0.004539622,-0.004917814,-0.01387267,-0.010766997,0.007972647,0.000676814,0.006330837,-0.006727301,-0.008726476,-0.008449045,-0.005632269,-0.001532549,0.008775615,-0.001839407,-0.003159283,-0.002324402,-0.001658041,0.002755315,0.000127009,0.004316631,-0.000988068,4.51E-05,2.7141,1.137,2.514,1.1289,2.4525,1.1203,2.391,1.1149,2.3181,1.1099,2.5201,1.1746,2.4819,1.1702,2.4238,1.1645,2.3526,1.1688,2.4266,1.176,2.4846,1.175,2.5201,1.1746,2.6399,1.1807,2.5133,1.2008,2.4579,1.2145,2.3982,1.2303,2.3378,1.2389,0.197610121,0.1199552,0.1199552,0.08611231,13.88363524,0.038591839,0.04961794,0.052307743,0.05270038,0.071903407
PBX013V19,PBX,0.455560362,0.153785034,-0.008553102,-0.012851929,-0.058398179,0.001609069,-0.007818769,-0.014992439,-0.030899469,-0.000276976,-0.013038131,-0.004781789,0.008102983,-3.35E-05,-0.008495734,-0.006377305,0.012153088,-0.009239179,0.003367684,-0.004573442,-0.006042274,0.003161292,0.001128463,-0.009502244,0.002415309,-0.005087871,-0.000446172,0.001179307,-0.005144807,-0.003203154,-0.001677619,2.7346,1.1413,2.5442,1.1314,2.4766,1.1264,2.4069,1.1163,2.3335,1.1106,2.4908,1.1807,2.5162,1.1845,2.4439,1.1737,2.3576,1.178,2.4369,1.1845,2.5146,1.1893,2.4908,1.1809,2.6516,1.2174,2.5334,1.2303,2.4676,1.2389,2.411,1.2492,2.3387,1.2562,0.246963155,0.164890539,0.164934927,0.112606439,22.03669695,0.045104767,0.06246479,0.060030076,0.057502869,0.099487939
PBX013V21a,PBX,0.412126495,0.16783457,0.044143652,-0.074979683,-0.066874131,-0.021753584,0.004456204,-0.05743031,-0.010610418,0.012933921,-0.009222891,-0.004823014,0.016534649,-0.013764562,-0.004378789,-0.007958598,0.011890703,-0.010193239,-0.01774148,0.008540147,-0.001059664,0.001157125,0.002738563,-0.00602456,-6.88E-05,-0.006229128,-0.004348787,-0.002316194,-0.001701244,-0.00735818,-0.000793131,2.6668,1.1386,2.5156,1.1268,2.4455,1.1176,2.3846,1.1084,2.308,1.0965,2.4622,1.1656,2.496,1.1713,2.4283,1.1602,2.349,1.1645,2.4317,1.1699,2.4975,1.1725,2.4622,1.1657,2.6003,1.212,2.5111,1.2156,2.4536,1.2199,2.3932,1.2371,2.3177,1.2465,0.206373836,0.145654729,0.145686547,0.099044485,26.0893406,0.045194801,0.054585804,0.048625199,0.045941267,0.088913947
PBX013V22,PBX,0.444308902,0.145140371,-0.018368874,0.018288463,0.007619803,-0.038150146,0.006462517,-0.023033966,0.007763301,0.008301262,-0.016704399,0.022055355,0.001520921,-0.011223186,-0.003838213,-0.00752908,-0.001346269,-0.008735733,-0.003173568,0.007257737,0.002459793,-0.007115865,0.003400248,0.000546006,-0.002440501,-2.59E-06,0.002470591,-0.002601419,-0.00272584,1.73E-05,0.000236202,2.6938,1.1178,2.5205,1.117,2.4493,1.1149,2.3835,1.1052,2.3047,1.103,2.4805,1.1644,2.4702,1.1624,2.4079,1.158,2.3263,1.1659,2.4115,1.1674,2.4708,1.1647,2.4807,1.1645,2.6241,1.2134,2.5108,1.2141,2.4554,1.2192,2.3928,1.2339,2.3224,1.2415,0.218331056,0.151508317,0.151729892,0.118310819,31.16482196,0.063563826,0.067900295,0.067758763,0.059762614,0.097583298
PBX013V23,PBX,0.457892442,0.090694844,3.91E-05,0.082073545,0.009868802,0.013188385,0.00966219,-0.021243448,-0.006637968,-0.002561859,-0.004850824,-0.000895351,-0.006614547,-0.006546593,-0.007767075,-0.012576844,0.004527621,0.000259169,-0.005731596,-0.000697868,0.003390226,-0.002851771,-0.003565656,-0.004955674,0.002836879,0.001551378,0.0077012,-0.004758135,0.001104367,-0.003864071,3.17E-05,2.7077,1.1348,2.4989,1.1278,2.431,1.116,2.3732,1.109,2.3031,1.1084,2.4898,1.171,2.4606,1.1683,2.397,1.1645,2.3263,1.1683,2.4013,1.1758,2.4628,1.1731,2.4899,1.1713,2.6338,1.2066,2.4919,1.2152,2.4353,1.2228,2.3786,1.2314,2.308,1.2395,0.220886509,0.14816646,0.148335296,0.103036159,23.31882473,0.051178316,0.05800862,0.055741726,0.059230482,0.087679872
PX013xNP060-V2,Pinetum,0.537713472,-0.041995912,0.060270613,0.104885696,0.08372877,-0.020965607,0.028695227,-0.010034524,-0.008140667,0.001381738,0.021434311,-0.0015071,0.000927582,0.008527917,-0.009790274,-0.000672999,-0.00526091,-0.001165032,-0.011426608,-0.003593091,-0.007438138,-0.001219832,-0.006253113,-0.005476608,-0.002688905,-0.002375047,-0.002619242,0.00406623,-0.004521025,-0.005050037,4.77E-05,2.7055,1.1294,2.4626,1.1206,2.3892,1.1134,2.3173,1.1084,2.2411,1.1027,2.5129,1.1775,2.4285,1.1788,2.3471,1.1659,2.3242,1.1721,2.3519,1.1764,2.4263,1.1825,2.5135,1.1886,2.6397,1.2406,2.4644,1.2287,2.3981,1.233,2.3269,1.2406,2.254,1.247,0.198515415,0.13649337,0.1416328,0.129209442,40.47874559,0.059883637,0.073061618,0.067454058,0.067295319,0.108114985
PX013xNP060-V4,Pinetum,0.540672877,-0.043989159,0.064508932,0.108577017,0.098997322,-0.0380788,0.002536476,0.017915798,0.007268212,-0.008093392,0.014980437,-0.004151173,-0.005011906,0.012124966,0.004503976,0.002390088,0.019768034,-0.009868994,0.003051194,0.000870551,-0.003730604,0.00037629,0.003408968,0.000154222,-0.000514881,0.006399418,-0.003242905,-0.00094021,-0.000853484,0.000142526,-0.001112161,2.6888,1.1235,2.4612,1.1235,2.3781,1.1214,2.3015,1.1149,2.2303,1.1095,2.5062,1.1872,2.4056,1.1812,2.3323,1.1785,2.3083,1.1846,2.3357,1.1882,2.4076,1.1926,2.507,1.2015,2.6179,1.2379,2.464,1.24,2.377,1.2422,2.3094,1.2515,2.2389,1.2494,0.19339196,0.116720906,0.122667763,0.134588893,43.64435299,0.073673062,0.067983013,0.080128959,0.073198702,0.116533643
PX013xNP060v4-2,Pinetum,0.469502162,-0.07056507,0.124093519,-0.009608673,-0.022835185,0.006999877,-0.041163312,0.056888751,0.007187499,0.024424626,-0.03686213,-0.015825488,-0.07165479,0.030506923,-0.031737904,-0.005777366,0.016141861,-0.000257054,0.002968429,0.005296766,0.00974507,-0.002188856,-0.003240057,-0.002157251,0.005467631,0.004718146,-0.004663272,0.001984679,-0.002728134,0.000636428,0.001055565,1.6619,0.8,1.4403,0.8142,1.3673,0.8115,1.2978,0.8007,1.2213,0.7925,1.4512,0.869,1.4165,0.8484,1.3429,0.8484,1.3413,0.8663,1.3468,0.8813,1.4187,0.8857,1.4513,0.8704,1.5221,0.897,1.43,0.9086,1.3639,0.9123,1.2893,0.9134,1.2139,0.9171,0.221710374,0.075632004,0.076228669,0.170155928,39.6827527,0.025536249,0.035403531,0.041666293,0.044237654,0.094960255
PX013xNP086-1,Pinetum,0.425265843,0.140745968,0.030036303,-0.053937036,-0.089887346,-0.046905521,0.01001604,0.027208043,-0.00424415,-0.017005216,0.000843717,0.001168908,-0.003109704,-0.002546682,0.005008921,0.010182283,-0.010364601,0.001824335,-0.00297876,-0.010799268,-0.000601469,-0.005313686,0.003387321,0.000123944,0.000764929,0.00057726,-0.005646211,-0.003070887,-0.000768975,0.00647253,9.14E-05,2.6882,1.1327,2.5367,1.1257,2.466,1.13,2.3905,1.1235,2.308,1.1181,2.4692,1.1863,2.5011,1.1845,2.431,1.1802,2.3652,1.1836,2.4326,1.1893,2.4995,1.1909,2.4693,1.1866,2.6219,1.221,2.5201,1.2242,2.4615,1.2256,2.3914,1.2361,2.322,1.2404,0.225463877,0.156429281,0.156593039,0.110420016,26.55536965,0.039156736,0.046399353,0.068737181,0.061196732,0.099888988
PX013xNP097-1,Pinetum,0.490970892,-0.071599733,0.051971734,0.028888513,-0.032640976,-0.006082539,0.041986828,0.02334548,0.002951986,0.004645328,0.000921885,-0.013870366,0.021631084,-0.00828079,0.000881746,0.019197546,0.017226812,-0.005208903,0.008493521,-0.010192681,-0.000669429,-0.003365083,-0.010193398,0.008987356,0.000919363,0.000114094,-0.001678258,-0.001635212,0.003141101,0.001910818,-0.001764279,1.6254,0.7111,1.412,0.6996,1.3396,0.6922,1.2631,0.6853,1.198,0.6766,1.4106,0.7567,1.3786,0.7349,1.3099,0.7325,1.3091,0.7488,1.3063,0.7635,1.3774,0.7655,1.4106,0.7601,1.5647,0.8099,1.4067,0.8012,1.3298,0.802,1.252,0.8036,1.1929,0.8111,0.219586885,0.161947059,0.163024691,0.115956587,31.03164292,0.046184196,0.045105432,0.048596811,0.050061762,0.101738144
PX013xPX012-1,Pinetum,0.485984125,-0.098737151,0.107030103,0.016077994,-0.048076975,-0.011360629,0.050378076,0.030586024,0.021083801,-0.013044823,0.001850564,0.004873231,-0.011078125,0.001735845,-0.008707674,0.003102636,-0.000151211,0.003328084,0.010521996,-0.006382193,0.001997099,0.001805105,-0.00188499,0.002175466,0.002076688,-0.000989038,-0.002498534,-0.002570204,0.000658854,0.006253345,-0.00071705,1.6128,0.7467,1.4004,0.7435,1.3263,0.7425,1.2488,0.7343,1.1705,0.73,1.4063,0.7984,1.3687,0.7837,1.3062,0.7795,1.3163,0.7913,1.3115,0.8049,1.3702,0.8048,1.4063,0.8032,1.5409,0.8468,1.3937,0.8413,1.3242,0.8417,1.244,0.8417,1.171,0.8427,0.212873531,0.141485406,0.143037478,0.123246176,33.83359802,0.043410828,0.038929809,0.051195019,0.042107125,0.09802923
PX014xNP012-5,Pinetum,0.459219063,-0.083845334,0.13468849,-0.014421842,-0.025244603,-0.004615976,0.014487694,0.029561186,0.013865393,0.014382863,-0.003836823,-0.011172008,0.009671662,-0.010112123,-0.003890356,-0.002129641,0.01098311,0.00360827,-0.001727892,-0.000140115,-0.004000672,-0.0030829,-0.004350472,0.004715061,-0.002815283,-0.001550275,0.004319074,0.002501642,-0.000450893,0.001423859,-0.000109585,1.6254,0.719,1.4361,0.7115,1.3684,0.7038,1.2943,0.6922,1.2255,0.6837,1.4463,0.7646,1.4179,0.7448,1.3496,0.7397,1.3484,0.7579,1.3484,0.7702,1.4131,0.7738,1.4465,0.7683,1.5536,0.8123,1.4284,0.8033,1.3623,0.8075,1.2841,0.8087,1.2067,0.8115,0.184813879,0.115786053,0.117424784,0.117729053,38.25181646,0.033231611,0.039805778,0.037949045,0.040524684,0.092122364
PX014xNP060-V4,Pinetum,0.510075813,-0.05118048,0.090329129,0.024957401,0.067088351,-0.023130302,0.019507805,-0.018339454,-0.003399274,0.004398527,0.005206992,-0.011136649,0.004225862,-0.018307361,-0.013167987,0.008565674,0.002658443,0.005616261,0.004848686,4.11E-05,0.013317233,0.00661483,-0.006202402,0.00164429,0.0006579,0.002679976,-0.004125872,0.0024596,0.006206687,-0.004281896,0.00143641,2.6926,1.1348,2.4806,1.1271,2.4015,1.117,2.3353,1.117,2.2548,1.1113,2.5128,1.1877,2.4471,1.1764,2.3706,1.1726,2.3576,1.178,2.3835,1.1888,2.4579,1.1926,2.5135,1.1933,2.6268,1.2492,2.4752,1.247,2.4148,1.2503,2.3301,1.2557,2.2641,1.2602,0.187420516,0.126339622,0.129530884,0.131973482,44.74040957,0.057084586,0.069006811,0.059604866,0.063609512,0.12002154
PX014xNP060v2-2,Pinetum,0.440325316,-0.020560348,0.183641759,-0.030514742,0.011527557,-0.029496689,0.056369762,0.011949271,0.018027194,0.020237782,-0.009694808,0.003433226,-0.008608111,-0.01828106,-0.000324959,0.003866497,0.002373222,-3.26E-05,0.007118031,-0.016523044,0.004414417,-0.004931651,-0.000371952,-0.009991141,-0.012861864,0.000381747,0.004133463,-0.002630379,-0.00022489,-0.000545611,0.000953971,1.6731,0.7827,1.5112,0.7721,1.4446,0.7636,1.3663,0.7552,1.2869,0.7552,1.5225,0.8191,1.4937,0.806,1.425,0.7976,1.3985,0.8065,1.4356,0.8261,1.4996,0.8287,1.5225,0.8203,1.6115,0.8833,1.5071,0.8639,1.4405,0.8619,1.3655,0.8655,1.2901,0.8615,0.154936503,0.109041277,0.109738963,0.117961519,49.39252094,0.035990138,0.036133779,0.038150491,0.039244872,0.091891512
